,PRODUCT_LIBRARY_KEY,CLIENT_ID,PRODUCT_DESCRIPTION_x,SIZE_RAW_x,SIZE_VALUE,PACK_RAW_x,AGE,ProductKey,PRODUCT_DESCRIPTION_y,SIZE_RAW_y,PACK_RAW_y
2312,5955,,CONDE DE LOS ANDES TEMP,750M,0.75,6.0,,5955,CONDE DE LOS ANDES TEMP,750M,6.0
2313,5956,,SIMONSIG BRUT ROSE,750M,0.75,12.0,,5956,SIMONSIG BRUT ROSE,750M,12.0
2314,5957,,KAROLYI GRUNER VELTLINER,750M,0.75,12.0,,5957,KAROLYI GRUNER VELTLINER,750M,12.0
2315,5958,,BIANCHI VALENTIN MALBEC,750M,0.75,12.0,,5958,BIANCHI VALENTIN MALBEC,750M,12.0
2316,5959,,TROPICAL GRPFRT MOSCATO,750M,0.75,12.0,,5959,TROPICAL GRPFRT MOSCATO,750M,12.0
2317,5960,,LUCA BOSIO SWT RED,750M,0.75,12.0,,5960,LUCA BOSIO SWT RED,750M,12.0
2318,5961,,BIANCHI VALENTIN CAB,750M,0.75,12.0,,5961,BIANCHI VALENTIN CAB,750M,12.0
2319,5962,,GUSTAVE LORENTZ RIES RSV,750M,0.75,12.0,,5962,GUSTAVE LORENTZ RIES RSV,750M,12.0
2320,5963,,BIANCHI FAMIGLIA MALBEC,750M,0.75,12.0,,5963,BIANCHI FAMIGLIA MALBEC,750M,12.0
2321,5964,,ASCEVI P GRIGIO,750M,0.75,12.0,,5964,ASCEVI P GRIGIO,750M,12.0
2322,5965,,BOSIO ROERO ARNEIS,750M,0.75,12.0,,5965,BOSIO ROERO ARNEIS,750M,12.0
2323,5966,,BOSIO TRFLE HNTER LEDA BARBERA,750M,0.75,12.0,,5966,BOSIO TRFLE HNTER LEDA BARBERA,750M,12.0
2324,5967,,TERRAPURA CARMENERE,750M,0.75,12.0,,5967,TERRAPURA CARMENERE,750M,12.0
2325,5968,,TERRAPURA CHARD,750M,0.75,12.0,,5968,TERRAPURA CHARD,750M,12.0
2326,5969,,TERRAPURA SAUV BL,750M,0.75,12.0,,5969,TERRAPURA SAUV BL,750M,12.0
2327,5970,,NEW AGE ROSE,750M,0.75,12.0,,5970,NEW AGE ROSE,750M,12.0
2328,5971,,NEW AGE BRUT,750M,0.75,12.0,,5971,NEW AGE BRUT,750M,12.0
2329,5972,,NEW AGE RED,750M,0.75,12.0,,5972,NEW AGE RED,750M,12.0
2330,5973,,NEW AGE WHT BLND,750M,0.75,12.0,,5973,NEW AGE WHT BLND,750M,12.0
2331,5974,,BODEGAS MURIEL RIOJA CRIANZA,750M,0.75,12.0,,5974,BODEGAS MURIEL RIOJA CRIANZA,750M,12.0
2332,5975,,BODEGAS MURIEL RSV,750M,0.75,12.0,,5975,BODEGAS MURIEL RSV,750M,12.0
2333,5976,,BODEGAS MURIEL TEMP GR RSV,750M,0.75,12.0,,5976,BODEGAS MURIEL TEMP GR RSV,750M,12.0
2334,5977,,ELSA CAB,750M,0.75,12.0,,5977,ELSA CAB,750M,12.0
2335,5978,,ELSA MALBEC,750M,0.75,12.0,,5978,ELSA MALBEC,750M,12.0
2336,5979,,SENSUAL MALBEC,750M,0.75,12.0,,5979,SENSUAL MALBEC,750M,12.0
2337,5980,,SIMONSIG CHENIN BL,750M,0.75,12.0,,5980,SIMONSIG CHENIN BL,750M,12.0
2338,5981,,VILA NOVA DOURO RED BLND,750M,0.75,12.0,,5981,VILA NOVA DOURO RED BLND,750M,12.0
2339,5982,,VINA EGUIA TEMP RSV,750M,0.75,12.0,,5982,VINA EGUIA TEMP RSV,750M,12.0
2340,5983,,VINA EGUIA RIOJA TEMP CRIANZA,750M,0.75,12.0,,5983,VINA EGUIA RIOJA TEMP CRIANZA,750M,12.0
2341,5984,,MATETIC EQ COASTAL SAUV BL,750M,0.75,12.0,,5984,MATETIC EQ COASTAL SAUV BL,750M,12.0
2342,5985,,TROPICAL PASSION FRUIT MOSCATO,750M,0.75,12.0,,5985,TROPICAL PASSION FRUIT MOSCATO,750M,12.0
2343,5986,,TROPICAL MANGO MOSCATO,750M,0.75,12.0,,5986,TROPICAL MANGO MOSCATO,750M,12.0
2344,5987,,LUCA BOSIO BARBERA D ASTI,750M,0.75,12.0,,5987,LUCA BOSIO BARBERA D ASTI,750M,12.0
2345,5988,,LUCIO BOSIO DOLCETTO D ALBA,750M,0.75,12.0,,5988,LUCIO BOSIO DOLCETTO D ALBA,750M,12.0
2346,5989,,LUCA BOSIO EGIDIO BARB D ALBA,750M,0.75,12.0,,5989,LUCA BOSIO EGIDIO BARB D ALBA,750M,12.0
2347,5990,,LUCA BOSIO BAROLO DOCG,750M,0.75,12.0,,5990,LUCA BOSIO BAROLO DOCG,750M,12.0
2348,5991,,NEW AGE SWT GOLD WHT,750M,0.75,12.0,,5991,NEW AGE SWT GOLD WHT,750M,12.0
2349,5992,,PILLAR BOX RED,750M,0.75,12.0,,5992,PILLAR BOX RED,750M,12.0
2350,5993,,PILLAR BOX CAB RSV,750M,0.75,12.0,,5993,PILLAR BOX CAB RSV,750M,12.0
2351,5994,,PILLAR BOX RED,750M,0.75,12.0,,5994,PILLAR BOX RED,750M,12.0
2352,5995,,FOPPIANO LOT 96 RED,750M,0.75,12.0,,5995,FOPPIANO LOT 96 RED,750M,12.0
2353,5996,,FOPPIANO P NOIR,750M,0.75,12.0,,5996,FOPPIANO P NOIR,750M,12.0
2354,5997,,PASCUAL TOSO ALTA MALBEC RSV,750M,0.75,6.0,,5997,PASCUAL TOSO ALTA MALBEC RSV,750M,6.0
2355,5998,,LUCA BOSIO DARK SWT RED,750M,0.75,12.0,,5998,LUCA BOSIO DARK SWT RED,750M,12.0
2356,5999,,LUCA BOSIO BLK SWT RED,750M,0.75,12.0,,5999,LUCA BOSIO BLK SWT RED,750M,12.0
2357,6000,,TROPICAL MANGO MOSCATO,375M,0.375,12.0,,6000,TROPICAL MANGO MOSCATO,375M,12.0
2358,6001,,TROPICAL PASSION FRUIT MOSCATO,375M,0.375,12.0,,6001,TROPICAL PASSION FRUIT MOSCATO,375M,12.0
2359,6002,,STANDARD ISSUE CUV PROSECCO,750M,0.75,12.0,,6002,STANDARD ISSUE CUV PROSECCO,750M,12.0
2360,6003,,GUSTAVE LORENTZ P GRIS RSV,750M,0.75,12.0,,6003,GUSTAVE LORENTZ P GRIS RSV,750M,12.0
2361,6004,,DA LUCA PROSECCO,187M,0.187,24.0,,6004,DA LUCA PROSECCO,187M,24.0
2362,6005,,GRAN FAMIGLIA UCO VLY MALBEC,750M,0.75,12.0,,6005,GRAN FAMIGLIA UCO VLY MALBEC,750M,12.0
2363,6006,,GRAN FAMIGLIA BIANCHI CORT RED,750M,0.75,12.0,,6006,GRAN FAMIGLIA BIANCHI CORT RED,750M,12.0
2364,6007,,PASCUAL TOSO ALTA CAB,750M,0.75,6.0,,6007,PASCUAL TOSO ALTA CAB,750M,6.0
2365,6008,,VINTAGE LONGBOTTOM H SYRAH,750M,0.75,6.0,,6008,VINTAGE LONGBOTTOM H SYRAH,750M,6.0
2366,6009,,BIANCHI ENZO RED,750M,0.75,6.0,,6009,BIANCHI ENZO RED,750M,6.0
2367,6010,,BIANCHI SAN RAFA OASIS SUR CAB,750M,0.75,12.0,,6010,BIANCHI SAN RAFA OASIS SUR CAB,750M,12.0
2368,6011,,BIANCHI SAN RAF OAS SUR MALBEC,750M,0.75,12.0,,6011,BIANCHI SAN RAF OAS SUR MALBEC,750M,12.0
2369,6012,,HENRYS DRIVE SHIRAZ CAB,750M,0.75,6.0,,6012,HENRYS DRIVE SHIRAZ CAB,750M,6.0
2370,6013,,LA MANNELLA CORTON BRUN MONT,750M,0.75,12.0,,6013,LA MANNELLA CORTON BRUN MONT,750M,12.0
2371,6014,,NEW AGE WHT BLND,750M,0.75,12.0,,6014,NEW AGE WHT BLND,750M,12.0
2372,6015,,LA MANNELLA CORTON ROSSO MONT,750M,0.75,12.0,,6015,LA MANNELLA CORTON ROSSO MONT,750M,12.0
2373,6016,,PASCUAL TOSO ALTA MALBEC RSV,750M,0.75,6.0,,6016,PASCUAL TOSO ALTA MALBEC RSV,750M,6.0
2374,6017,,TROPICAL PCH MOSCATO,750M,0.75,12.0,,6017,TROPICAL PCH MOSCATO,750M,12.0
2375,6018,,QUINTA DO VALLADO TOURIGA,750M,0.75,6.0,,6018,QUINTA DO VALLADO TOURIGA,750M,6.0
2376,6019,,PASCUAL TOSO ALTA MALBEC RSV,750M,0.75,6.0,,6019,PASCUAL TOSO ALTA MALBEC RSV,750M,6.0
2377,6020,,TROPICAL CRNBRY MOSCATO,750M,0.75,12.0,,6020,TROPICAL CRNBRY MOSCATO,750M,12.0
2378,6021,,LUCA BOSIO BAROLO DOCG,750M,0.75,12.0,,6021,LUCA BOSIO BAROLO DOCG,750M,12.0
2379,6022,,BEL COLLE SIMPOSIO BAROLO NEBB,750M,0.75,12.0,,6022,BEL COLLE SIMPOSIO BAROLO NEBB,750M,12.0
2380,6023,,LUCAS & LEWELLEN ROSE OF PNOIR,750M,0.75,12.0,,6023,LUCAS & LEWELLEN ROSE OF PNOIR,750M,12.0
2381,6024,,BAROSSA INK CAB,750M,0.75,12.0,,6024,BAROSSA INK CAB,750M,12.0
2382,6025,,BAROSSA INK SHIRAZ,750M,0.75,12.0,,6025,BAROSSA INK SHIRAZ,750M,12.0
2383,6026,,MUD HOUSE CNTRL OTAGO P NOIR,750M,0.75,12.0,,6026,MUD HOUSE CNTRL OTAGO P NOIR,750M,12.0
2384,6027,,ECHO FALLS PCH & MANGO FUSION,750M,0.75,6.0,,6027,ECHO FALLS PCH & MANGO FUSION,750M,6.0
2385,6028,,ECHO FALLS SUMM BERRIES FUSION,750M,0.75,6.0,,6028,ECHO FALLS SUMM BERRIES FUSION,750M,6.0
2386,6029,,DA LUCA SPRK ROSE,750M,0.75,12.0,,6029,DA LUCA SPRK ROSE,750M,12.0
2387,6030,,DA LUCA PROSECCO,750M,0.75,12.0,,6030,DA LUCA PROSECCO,750M,12.0
2388,6031,,ST HALLETT BLACKWELL SHIRAZ,750M,0.75,6.0,,6031,ST HALLETT BLACKWELL SHIRAZ,750M,6.0
2389,6032,,GUSTAVE LORENTZ P GRIS RSV,750M,0.75,12.0,,6032,GUSTAVE LORENTZ P GRIS RSV,750M,12.0
2390,6033,,QUINTA DO VALLADO RED,750M,0.75,12.0,,6033,QUINTA DO VALLADO RED,750M,12.0
2391,6034,,FOPPIANO 1896 CALIF RED,750M,0.75,12.0,,6034,FOPPIANO 1896 CALIF RED,750M,12.0
2392,6035,,PASCUAL TOSO MALBEC RSV,750M,0.75,12.0,,6035,PASCUAL TOSO MALBEC RSV,750M,12.0
2393,6036,,PASCUAL TOSO SPRK BRUT,750M,0.75,12.0,,6036,PASCUAL TOSO SPRK BRUT,750M,12.0
2394,6037,,PASCUAL TOSO CAB,750M,0.75,12.0,,6037,PASCUAL TOSO CAB,750M,12.0
2395,6038,,PASCUAL TOSO MALBEC,750M,0.75,12.0,,6038,PASCUAL TOSO MALBEC,750M,12.0
2396,6039,,PASCUAL TOSO CAB RSV,750M,0.75,12.0,,6039,PASCUAL TOSO CAB RSV,750M,12.0
2397,6040,,PASCUAL TOSO BARRANCAS RED,750M,0.75,12.0,,6040,PASCUAL TOSO BARRANCAS RED,750M,12.0
2398,6041,,OUTLOT SON SAUV BL,750M,0.75,12.0,,6041,OUTLOT SON SAUV BL,750M,12.0
2399,6042,,OUTLOT SON CHARD,750M,0.75,12.0,,6042,OUTLOT SON CHARD,750M,12.0
2400,6043,,OUTLOT ALEX VLY CAB,750M,0.75,12.0,,6043,OUTLOT ALEX VLY CAB,750M,12.0
2401,6044,,ECHO FALLS PCH & MANGO FUSION,750M,0.75,12.0,,6044,ECHO FALLS PCH & MANGO FUSION,750M,12.0
2402,6045,,ECHO FALLS RASP & CURR FUSION,750M,0.75,12.0,,6045,ECHO FALLS RASP & CURR FUSION,750M,12.0
2403,6046,,ECHO FALLS SUMM BERRIES FUSION,750M,0.75,12.0,,6046,ECHO FALLS SUMM BERRIES FUSION,750M,12.0
2404,6047,,XYZIN OLD VINE CALI ZIN,750M,0.75,12.0,,6047,XYZIN OLD VINE CALI ZIN,750M,12.0
2405,6048,,GRAN FAMIGLIA UCO VLY MALBEC,750M,0.75,12.0,,6048,GRAN FAMIGLIA UCO VLY MALBEC,750M,12.0
2406,6049,,L10 PREMIUM MALBEC,750M,0.75,6.0,,6049,L10 PREMIUM MALBEC,750M,6.0
2407,6050,,IRONSTONE OBSESSION SYMPHONY,750M,0.75,12.0,,6050,IRONSTONE OBSESSION SYMPHONY,750M,12.0
2408,6051,,IRONSTONE OBSESSION SYM PCH,750M,0.75,12.0,,6051,IRONSTONE OBSESSION SYM PCH,750M,12.0
2409,6052,,IRONSTONE OBSESSION ROSE,750M,0.75,12.0,,6052,IRONSTONE OBSESSION ROSE,750M,12.0
2410,6053,,IRONSTONE OBSESSION RED,750M,0.75,12.0,,6053,IRONSTONE OBSESSION RED,750M,12.0
2411,6054,,IRONSTONE OBSESSION SYM APL,750M,0.75,12.0,,6054,IRONSTONE OBSESSION SYM APL,750M,12.0
2412,6055,,IRONSTONE OBSESSION SYM MANGO,750M,0.75,12.0,,6055,IRONSTONE OBSESSION SYM MANGO,750M,12.0
2413,6056,,IRONSTONE CAB RSV,750M,0.75,6.0,,6056,IRONSTONE CAB RSV,750M,6.0
2414,6057,,CONDE DE LOS ANDES TEMP,750M,0.75,6.0,,6057,CONDE DE LOS ANDES TEMP,750M,6.0
2415,6058,,ST HALLETT GMKPRS SHR/GRN/TOUR,750M,0.75,12.0,,6058,ST HALLETT GMKPRS SHR/GRN/TOUR,750M,12.0
2416,6059,,BIANCHI VALENTIN CAB,750M,0.75,12.0,,6059,BIANCHI VALENTIN CAB,750M,12.0
2417,6060,,PASCUAL TOSO ALTA MALBEC RSV,750M,0.75,6.0,,6060,PASCUAL TOSO ALTA MALBEC RSV,750M,6.0
2418,6061,,BIANCHI ENZO GRAN CORTE RED,750M,0.75,6.0,,6061,BIANCHI ENZO GRAN CORTE RED,750M,6.0
2419,6062,,PARINGA SPARK SHIRAZ,750M,0.75,12.0,,6062,PARINGA SPARK SHIRAZ,750M,12.0
2420,6063,,PARINGA SHIRAZ,750M,0.75,12.0,,6063,PARINGA SHIRAZ,750M,12.0
2421,6065,,MATETIC EQ CHARD,750M,0.75,12.0,,6065,MATETIC EQ CHARD,750M,12.0
2422,6066,,FIGUERO 12 CRIANZA TEMP,750M,0.75,12.0,,6066,FIGUERO 12 CRIANZA TEMP,750M,12.0
2423,6067,,L10 PREMIUM MALBEC,750M,0.75,6.0,,6067,L10 PREMIUM MALBEC,750M,6.0
2424,6068,,TROPICAL BLUBRY MOSCATO,750M,0.75,12.0,,6068,TROPICAL BLUBRY MOSCATO,750M,12.0
2425,6069,,TROPICAL BLK SEMI SWEET,750M,0.75,12.0,,6069,TROPICAL BLK SEMI SWEET,750M,12.0
2426,6070,,TROPICAL RED SEMI SWEET,750M,0.75,12.0,,6070,TROPICAL RED SEMI SWEET,750M,12.0
2427,6071,,SNOWFLAKES SWEET RED WINE,750M,0.75,12.0,,6071,SNOWFLAKES SWEET RED WINE,750M,12.0
2428,6072,,SNOWFLAKES MOSCATO D'ASTI,750M,0.75,12.0,,6072,SNOWFLAKES MOSCATO D'ASTI,750M,12.0
2429,6073,,BIANCHI SAN RAF OAS SUR MALBEC,750M,0.75,12.0,,6073,BIANCHI SAN RAF OAS SUR MALBEC,750M,12.0
2430,6074,,QUINTA DO VALLADO DOURO RES,750M,0.75,6.0,,6074,QUINTA DO VALLADO DOURO RES,750M,6.0
2431,6075,,LUCA BOSIO BAROLO DOCG,750M,0.75,12.0,,6075,LUCA BOSIO BAROLO DOCG,750M,12.0
2432,6076,,VINTAGE LONGBOTTOM H CHARD,750M,0.75,6.0,,6076,VINTAGE LONGBOTTOM H CHARD,750M,6.0
2433,6077,,PASCUAL TOSO CAB RSV,750M,0.75,12.0,,6077,PASCUAL TOSO CAB RSV,750M,12.0
2434,6078,,PASCUAL TOSO FINCA PEDGREGAL,750M,0.75,6.0,,6078,PASCUAL TOSO FINCA PEDGREGAL,750M,6.0
2435,6079,,PASCUAL TOSO MAGDALENA MALBEC,750M,0.75,6.0,,6079,PASCUAL TOSO MAGDALENA MALBEC,750M,6.0
2436,6080,,PASCUAL TOSO ALTA MALBEC RSV,750M,0.75,6.0,,6080,PASCUAL TOSO ALTA MALBEC RSV,750M,6.0
2437,6081,,GEYSER PEAK WALKING TREE CAB,750M,0.75,6.0,,6081,GEYSER PEAK WALKING TREE CAB,750M,6.0
2438,6082,,GEYSER PEAK CAB,750M,0.75,12.0,,6082,GEYSER PEAK CAB,750M,12.0
2439,6083,,GEYSER PEAK WALKING TREE CAB,750M,0.75,12.0,,6083,GEYSER PEAK WALKING TREE CAB,750M,12.0
2440,6084,,GEYSER PEAK CHARD,750M,0.75,12.0,,6084,GEYSER PEAK CHARD,750M,12.0
2441,6085,,GEYSER PEAK SAUV BL,750M,0.75,12.0,,6085,GEYSER PEAK SAUV BL,750M,12.0
2442,6086,,GEYSER PEAK P GRIGIO,750M,0.75,12.0,,6086,GEYSER PEAK P GRIGIO,750M,12.0
2443,6087,,BIANCHI VALENTIN MALBEC,750M,0.75,12.0,,6087,BIANCHI VALENTIN MALBEC,750M,12.0
2444,6088,,TROPICAL PASSION FRUIT MOSCATO,750M,0.75,12.0,,6088,TROPICAL PASSION FRUIT MOSCATO,750M,12.0
2445,6089,,SIMONSIG RED HILL PINOTAGE EST,750M,0.75,6.0,,6089,SIMONSIG RED HILL PINOTAGE EST,750M,6.0
2446,6090,,TROPICAL STRBRY MOSCATO,750M,0.75,12.0,,6090,TROPICAL STRBRY MOSCATO,750M,12.0
2447,6091,,LEAPING HORSE CALIF P GRIGIO,750M,0.75,12.0,,6091,LEAPING HORSE CALIF P GRIGIO,750M,12.0
2448,6092,,EPONYMOUS CAB FRANC,750M,0.75,12.0,,6092,EPONYMOUS CAB FRANC,750M,12.0
2449,6093,,TRACKERS CROSSING SHIRAZ,750M,0.75,12.0,,6093,TRACKERS CROSSING SHIRAZ,750M,12.0
2450,6094,,HARDYS WHISKERS PORT,750M,0.75,12.0,,6094,HARDYS WHISKERS PORT,750M,12.0
2451,6095,,SAO MIGUEL SUL RED,750M,0.75,12.0,,6095,SAO MIGUEL SUL RED,750M,12.0
2452,6096,,STONES GINGER WINE,750M,0.75,12.0,,6096,STONES GINGER WINE,750M,12.0
2453,6097,,L10 PREMIUM MALBEC,750M,0.75,6.0,,6097,L10 PREMIUM MALBEC,750M,6.0
2454,6098,,PASCUAL TOSO ALTA CAB,750M,0.75,6.0,,6098,PASCUAL TOSO ALTA CAB,750M,6.0
2455,6099,,LUCAS & LEWELLEN S BAR SAUV BL,750M,0.75,12.0,,6099,LUCAS & LEWELLEN S BAR SAUV BL,750M,12.0
2456,6100,,LUCAS & LEWELLEN S BARB CHARD,750M,0.75,12.0,,6100,LUCAS & LEWELLEN S BARB CHARD,750M,12.0
2457,6101,,LUCAS & LEWELLEN S BARB P NOIR,750M,0.75,12.0,,6101,LUCAS & LEWELLEN S BARB P NOIR,750M,12.0
2458,6102,,LUCAS & LEWELLEN VLY VIEW CAB,750M,0.75,12.0,,6102,LUCAS & LEWELLEN VLY VIEW CAB,750M,12.0
2459,6103,,IRONSTONE CAB,750M,0.75,12.0,,6103,IRONSTONE CAB,750M,12.0
2460,6104,,IRONSTONE CAB FRANC,750M,0.75,12.0,,6104,IRONSTONE CAB FRANC,750M,12.0
2461,6105,,IRONSTONE CHARD,750M,0.75,12.0,,6105,IRONSTONE CHARD,750M,12.0
2462,6106,,IRONSTONE MERLOT,750M,0.75,12.0,,6106,IRONSTONE MERLOT,750M,12.0
2463,6107,,IRONSTONE LODI P NOIR,750M,0.75,12.0,,6107,IRONSTONE LODI P NOIR,750M,12.0
2464,6108,,IRONSTONE OBSESSION SYMPHONY,750M,0.75,12.0,,6108,IRONSTONE OBSESSION SYMPHONY,750M,12.0
2465,6109,,IRONSTONE OV ZIN,750M,0.75,12.0,,6109,IRONSTONE OV ZIN,750M,12.0
2466,6110,,IRONSTONE OBSESSION RED,750M,0.75,12.0,,6110,IRONSTONE OBSESSION RED,750M,12.0
2467,6111,,IRONSTONE ZIN OV RSV,750M,0.75,6.0,,6111,IRONSTONE ZIN OV RSV,750M,6.0
2468,6112,,LEAPING HORSE CHARD,750M,0.75,12.0,,6112,LEAPING HORSE CHARD,750M,12.0
2469,6113,,LEAPING HORSE CAB,750M,0.75,12.0,,6113,LEAPING HORSE CAB,750M,12.0
2470,6114,,LEAPING HORSE MERLOT,750M,0.75,12.0,,6114,LEAPING HORSE MERLOT,750M,12.0
2471,6115,,LEAPING HORSE CALIF RED BLND,750M,0.75,12.0,,6115,LEAPING HORSE CALIF RED BLND,750M,12.0
2472,6116,,IRONSTONE CAB RSV,750M,0.75,6.0,,6116,IRONSTONE CAB RSV,750M,6.0
2473,6117,,MUD HOUSE SAUV BL,750M,0.75,12.0,,6117,MUD HOUSE SAUV BL,750M,12.0
2474,6118,,PAZO CILLEIRO ALBARINO,750M,0.75,12.0,,6118,PAZO CILLEIRO ALBARINO,750M,12.0
2475,6119,,HAY MAKER SAUV BL,750M,0.75,12.0,,6119,HAY MAKER SAUV BL,750M,12.0
2476,6120,,TRACKERS CROSSING CAB,750M,0.75,12.0,,6120,TRACKERS CROSSING CAB,750M,12.0
2477,6121,,TRACKERS CROSSING CHARD,750M,0.75,12.0,,6121,TRACKERS CROSSING CHARD,750M,12.0
2478,6122,,ST HALLETT FAITH SHIRAZ,750M,0.75,12.0,,6122,ST HALLETT FAITH SHIRAZ,750M,12.0
2479,6123,,ST HALLETT OV GRENACHE,750M,0.75,6.0,,6123,ST HALLETT OV GRENACHE,750M,6.0
2480,6124,,ST HALLETT BLACKWEL CLY SHIRAZ,750M,0.75,12.0,,6124,ST HALLETT BLACKWEL CLY SHIRAZ,750M,12.0
2481,6125,,CONDE DE LOS ANDES TEMP,750M,0.75,6.0,,6125,CONDE DE LOS ANDES TEMP,750M,6.0
2482,6126,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6126,TWO ANGELS P SIRAH,750M,12.0
2483,6127,,GUSTAVE LORENTZ P GRIS RSV,750M,0.75,12.0,,6127,GUSTAVE LORENTZ P GRIS RSV,750M,12.0
2484,6128,,TWO ANGELS P SIRAH,750M,0.75,12.0,,6128,TWO ANGELS P SIRAH,750M,12.0
2485,6129,,KAROLYI GRUNER VELTLINER,750M,0.75,12.0,,6129,KAROLYI GRUNER VELTLINER,750M,12.0
2486,6130,,SHIRVINGTON CAB,750M,0.75,6.0,,6130,SHIRVINGTON CAB,750M,6.0
2487,6131,,FIGUERO 12 CRIANZA TEMP,750M,0.75,12.0,,6131,FIGUERO 12 CRIANZA TEMP,750M,12.0
2488,6132,,TROPICAL GRPFRT MOSCATO,750M,0.75,12.0,,6132,TROPICAL GRPFRT MOSCATO,750M,12.0
2489,6133,,CORRALILLO SYRAH,750M,0.75,12.0,,6133,CORRALILLO SYRAH,750M,12.0
2490,6134,,CORRALILLO P NOIR,750M,0.75,12.0,,6134,CORRALILLO P NOIR,750M,12.0
2491,6135,,MATETIC EQ COASTAL SAUV BL,750M,0.75,12.0,,6135,MATETIC EQ COASTAL SAUV BL,750M,12.0
2492,6136,,FRATELLI MONTEPULCIANO,750M,0.75,12.0,,6136,FRATELLI MONTEPULCIANO,750M,12.0
2493,6137,,KIRKLAND SIG RIOJA RSV QS,750M,0.75,12.0,,6137,KIRKLAND SIG RIOJA RSV QS,750M,12.0
2494,6138,,BIANCHI FAMIGLIA MALBEC,750M,0.75,12.0,,6138,BIANCHI FAMIGLIA MALBEC,750M,12.0
2495,6139,,ELSA TORRONTES,750M,0.75,12.0,,6139,ELSA TORRONTES,750M,12.0
2496,6140,,ASCEVI P GRIGIO,750M,0.75,12.0,,6140,ASCEVI P GRIGIO,750M,12.0
2497,6141,,BOSIO TRFLE HNTER LEDA BARBERA,750M,0.75,12.0,,6141,BOSIO TRFLE HNTER LEDA BARBERA,750M,12.0
2498,6142,,TERRAPURA SAUV BL,750M,0.75,12.0,,6142,TERRAPURA SAUV BL,750M,12.0
2499,6143,,TERRAPURA CAB,750M,0.75,12.0,,6143,TERRAPURA CAB,750M,12.0
2500,6144,,NEW AGE ROSE,750M,0.75,12.0,,6144,NEW AGE ROSE,750M,12.0
2501,6145,,NEW AGE RED,750M,0.75,12.0,,6145,NEW AGE RED,750M,12.0
2502,6146,,BODEGAS MURIEL CRIANZA,750M,0.75,12.0,,6146,BODEGAS MURIEL CRIANZA,750M,12.0
2503,6147,,BODEGAS MURIEL RSV,750M,0.75,12.0,,6147,BODEGAS MURIEL RSV,750M,12.0
2504,6148,,BODEGAS MURIEL BLANCO,750M,0.75,12.0,,6148,BODEGAS MURIEL BLANCO,750M,12.0
2505,6149,,BODEGAS MURIEL TEMP GR RSV,750M,0.75,12.0,,6149,BODEGAS MURIEL TEMP GR RSV,750M,12.0
2506,6150,,BODEGAS MURIEL TEMP GR RSV,750M,0.75,12.0,,6150,BODEGAS MURIEL TEMP GR RSV,750M,12.0
2507,6151,,ELSA MALBEC,750M,0.75,12.0,,6151,ELSA MALBEC,750M,12.0
2508,6152,,SENSUAL MALBEC,750M,0.75,12.0,,6152,SENSUAL MALBEC,750M,12.0
2509,6153,,SIMONSIG CHENIN BL,750M,0.75,12.0,,6153,SIMONSIG CHENIN BL,750M,12.0
2510,6154,,TWO ANGELS SAUV BL,750M,0.75,12.0,,6154,TWO ANGELS SAUV BL,750M,12.0
2511,6155,,VILA NOVA VINHO VERDE WHT,750M,0.75,12.0,,6155,VILA NOVA VINHO VERDE WHT,750M,12.0
2512,6156,,VILA NOVA DOURO RED BLND,750M,0.75,12.0,,6156,VILA NOVA DOURO RED BLND,750M,12.0
2513,6157,,VINA EGUIA TEMP RSV,750M,0.75,12.0,,6157,VINA EGUIA TEMP RSV,750M,12.0
2514,6158,,MATETIC EQ COASTAL SAUV BL,750M,0.75,12.0,,6158,MATETIC EQ COASTAL SAUV BL,750M,12.0
2515,6159,,TROPICAL PASSION FRUIT MOSCATO,750M,0.75,12.0,,6159,TROPICAL PASSION FRUIT MOSCATO,750M,12.0
2516,6160,,TROPICAL MANGO MOSCATO,750M,0.75,12.0,,6160,TROPICAL MANGO MOSCATO,750M,12.0
2517,6161,,PILLAR BOX RED,750M,0.75,12.0,,6161,PILLAR BOX RED,750M,12.0
2518,6162,,H SAO MIGUEL RSV,750M,0.75,12.0,,6162,H SAO MIGUEL RSV,750M,12.0
2519,6163,,FOPPIANO PETITE SYRAH,750M,0.75,12.0,,6163,FOPPIANO PETITE SYRAH,750M,12.0
2520,6164,,FOPPIANO LOT 96 RED,750M,0.75,12.0,,6164,FOPPIANO LOT 96 RED,750M,12.0
2521,6165,,FOPPIANO SAUV BL,750M,0.75,12.0,,6165,FOPPIANO SAUV BL,750M,12.0
2522,6166,,FOPPIANO RR ZIN,750M,0.75,12.0,,6166,FOPPIANO RR ZIN,750M,12.0
2523,6167,,PASCUAL TOSO MAGDALENA MALBEC,750M,0.75,6.0,,6167,PASCUAL TOSO MAGDALENA MALBEC,750M,6.0
2524,6168,,PASCUAL TOSO ALTA CAB,750M,0.75,6.0,,6168,PASCUAL TOSO ALTA CAB,750M,6.0
2525,6169,,LUCA BOSIO DARK SWT RED,750M,0.75,12.0,,6169,LUCA BOSIO DARK SWT RED,750M,12.0
2526,6170,,LUCA BOSIO BLK SWT RED,750M,0.75,12.0,,6170,LUCA BOSIO BLK SWT RED,750M,12.0
