ProductKey,PRODUCT_ID,PRODUCT_DESCRIPTION,SIZE_RAW,SIZE_VALUE,PACK_RAW,PACK,STRENGTH,PROVIDER_SOURCE_ID,PROVIDER_ID,CLIENT_ID,SOURCE_SYSTEM_ID,UNIVERSAL_PROD_CODE,ACTIVE_FLAG,CREATE_DATE,AUTOMAP_ID,MANUFACTURER_NAME,CATEGORY_LEVEL_LL_DESCR,BRAND_LEVEL_LL_DESCR
4096,9105764,Pascual Toso Malbec Alta 15 - 750ML (6),750ML,0.7500,6,6.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4097,9106017,2Go Secco 6/4Pk - 187ML (24),187ML,0.1870,24,24.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4098,9106104,Fratelli Moscato D Asti - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4099,9106114,Fratelli Moscato Puglia - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4100,9106124,Fratelli Nero D Avola - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4101,9106134,Fratelli Pinot Grigio - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4102,9106144,Fratelli Chianti Docg - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4103,9106154,Fratelli Montepulciano - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4104,9106804,Vila Nova Douro Red - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4105,9106814,Vila Nova Vinho Verde - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4106,9107204,Villa De Varda Grappa Stravecchia - 750ML (4),750ML,0.7500,4,4.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4107,9107520,Sao Miguel Escolha Dos Enologos 15 - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4108,9107524,Sao Miguel Escolha Dos Enologos 14 - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4109,9108004,Shirvington Cab Sauv 10 - 750ML (6),750ML,0.7500,6,6.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4110,9108005,Shirvington Cab Sauv 11 - 750ML (6),750ML,0.7500,6,6.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4111,9108104,Corralillo Pinot Noir - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4112,9108504,Stone Valley Red Blend - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4113,9108750,Conde De Los Andes Tempranillo 15 - 750ML (6),750ML,0.7500,6,6.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4114,9108751,Conde De Los Andes Tempranillo 17 - 750ML (6),750ML,0.7500,6,6.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4115,9108754,Conde De Los Andes Tempranillo 13 - 750ML (6),750ML,0.7500,6,6.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4116,9110004,La Pincoya Sauv Blanc - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4117,9110024,La Pincoya Red Blend - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4118,913604,Foppiano Chardonnay - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4119,913624,Foppiano Lot 96 Petite Sirah - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4120,917500,Sao Miguel Do Sul Red 17 - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4121,917501,Sao Miguel Do Sul Red 18 - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4122,917504,Sao Miguel Do Sul Red 16 - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4123,919004,Terrapura Reserva Merlot - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4124,919024,Terrapura Reserva Sauv Blanc - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4125,919044,Terrapura Reserva Cab Sauv - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4126,919064,Terrapura Reserva Pinot Noir - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4127,919084,Terrapura Reserva Chardonnay - 750ML (12),750ML,0.7500,12,12.00,NULL,63130,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4128,1000025379,Ch Roubine Premium Rose Cru Classe 18 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4129,1000025380,Sao Miguel Art Terra Amphora Red - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4130,1000025673,Tropical Moscato Grapefruit - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4131,1000026405,Granite Hill Zinfandel OV - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4132,1000026488,Vina Eguia Tempranillo Rsva Rioja 15 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4133,1000026789,Granite Hill Pinot Grigio 18 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4134,1000026815,Standard Issue Prosecco - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4135,1000026839,Gustave Lorentz Cremant Brut - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4136,1000027357,Tropical Moscato Mango - 375ML (12),375ML,0.3750,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4137,1000027358,Tropical Moscato Passion Fruit - 375ML (12),375ML,0.3750,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4138,1000027359,Bodegas Muriel Crianza 16 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4139,1000027393,Bianchi Oasis Sur Malbec - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4140,1000027395,Bianchi Oasis Sur Cab Sauv - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4141,1000027775,Corralillo Pinot Noir 16 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4142,1000027782,Pascual Toso Malbec Alta 16 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4143,1000027783,Enzo Bianchi Red 17 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4144,1000027830,Two Angels Sauv Blanc 18 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4145,1000027889,Champagne Palmer & Co Rsv Brut - 1.5L (6),1.5L,1.5000,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4146,1000028269,Vintage Longbottom H Shiraz 17 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4147,1000028303,Foppiano Lot 96 Red Blend - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4148,1000028554,Tropical Moscato Peach - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4149,1000028619,Two Angels Petite Sirah 17 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4151,1000028717,Bianchi Gran Famiglia Malbec - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4152,1000028718,Bianchi Gran Famiglia Corte - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4155,1000029457,Tropical Moscato Cranberry - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4156,1000029885,Corralillo Chardonnay 18 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4157,1000029925,Granite Hill Chardonnay - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4158,1000030015,Henrys Drive Shiraz - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4161,1000031131,Pascual Toso Brut New Label  - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4162,1000031938,Ch Ferry Lacombe Mira Rose 20 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4163,1000031940,Lucas and Lewellen Pinot Noir - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4165,1000033522,Pazo Cilleiro Albarino 20 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4166,1000033553,Vina Eguia Tempranillo Rsva Rioja 16 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4167,5992056,Champagne Palmer & Co Blanc De Blanc - 375ML (12),375ML,0.3750,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4168,5992074,Champagne Palmer & Co Rsv Rose Solera - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4169,5992094,Champagne Palmer & Co Rsv Brut - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4170,6685494,Ironstone Chard - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4171,6685514,Ironstone Symphony Obsession White - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4172,9005004,Pascual Toso Brut Sparkling   - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4173,9005014,Pascual Toso Cab Sauv - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4174,9005024,Pascual Toso Malbec - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4175,9005034,Pascual Toso Malbec Reserve - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4176,9005044,Pascual Toso Torrontes - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4177,9005054,Pascual Toso Chard 12 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4178,9005055,Pascual Toso Chard - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4179,9005764,Pascual Toso Malbec Alta 13 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4181,9100350,Ch Ferry Lacombe Mira Rose 18 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4182,9100354,Ch Ferry Lacombe Mira Rose 16 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4183,9100934,Attilio Ghisolfi Visette Barolo - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4184,9100944,Attilio Ghisolfi Bussia Barolo - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4185,9100960,Bodegas Muriel Crianza 15 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4186,9100964,Bodegas Muriel Crianza - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4187,9100974,Bodegas Muriel Rsva - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4188,9100984,Bodegas Muriel Gran Reserva - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4189,9100994,Bodegas Muriel Blanco - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4190,9101004,Bianchi Famiglia Red Blend - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4191,9101014,Bianchi Famiglia Cab Sauv - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4192,9101015,Bianchi Famiglia Cab Sauv 12 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4193,9101017,Bianchi Famiglia Cab Sauv 13 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4194,9101024,Bianchi Famiglia Malbec - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4195,9101054,Cachette Cdr - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4196,9101074,Corralillo Syrah - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4197,9101110,Enzo Bianchi Red 15 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4198,9101112,Enzo Bianchi Red 16 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4199,9101115,Enzo Bianchi Red 12 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4200,9101116,Enzo Bianchi Red 13 - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4201,9101124,Mochetto Sparkling Pink Moscato 10 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4202,9101126,Mochetto Sparkling Pink Moscato - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4203,9101204,Morse Code Shiraz - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4204,9101264,Matetic Pinot Noir Eq - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4205,9101294,Matetic Sauv Blanc Eq Coastal - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4206,9101404,Koyle Cab Sauv Rsva - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4207,9101414,Koyle Carmenere Rsva - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4208,9101434,Koyle Carmenere Royale - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4209,9101564,Koyle Cab Sauv Royale - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4210,9101565,Koyle Cab Sauv Royale 12 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4211,9101664,Karolyi Gruner Veltliner - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4212,9101684,Leda Truffle Hunter Barbera D Asti - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4213,9101804,Luca Bosio Moscato D Asti - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4214,9101824,Luca Bosio Sweet Red - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4215,9102204,New Age Red - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4216,9102214,New Age White - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4217,9102224,New Age Rose - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4218,9102234,New Age Brut - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4219,9102304,Foppiano Petite Sirah - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4220,9102404,Ironstone Obsession Red - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4221,9102504,Florinda Cava - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4222,9102554,L10 Premium Malbec - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4223,9102564,L10 Malbec - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4224,9102804,Eponymous Cab Sauv Napa (6In) - 750ML (6),750ML,0.7500,6,6.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4225,9102805,Eponymous Cab Sauv Napa (12In) - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4226,9102814,Eponymous Macallister Red Blend - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4227,9102824,Eponymous Cab Sauv Spring Mtn - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4228,9102914,Gustave Lorentz Cremant Rose - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4229,9103004,Elsa Cabernet - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4230,9103014,Elsa Malbec - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4231,9103017,Elsa Malbec - LTR (12),LTR,1.0000,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4232,9103034,Elsa Chardonnay - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4233,9103044,Elsa Torrontes - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4234,9103074,Gustave Lorentz Gewurz Rsv - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4235,9103080,Gustave Lorentz P Gris Rsv 16 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4236,9103081,Gustave Lorentz P Gris Rsv 17 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
4237,9103082,Gustave Lorentz P Gris Rsv 18 - 750ML (12),750ML,0.7500,12,12.00,NULL,63131,56,NULL,COLLECTIONS,NULL,1,2021-08-11 16:09:57.340,NULL,091,NULL,NULL
